id,bus_id,driver_id,status
105ad92f-fc5d-443c-b787-bc6aa29cc694,f15511f7-dc97-41b4-b771-e820786f0136,c80eee03-6272-48bf-8525-7e2abe8a6e1f,pending
0e047fd1-b701-4ed7-b5a9-47c6f735fa4a,6ded1926-9c7c-4dee-acad-9c362efc53a5,add18e8c-cf6b-43d7-ac16-7b3c48678dab,pending
e3efb920-277c-4aed-9d83-ea9cbeb766ca,ad8ec4ea-e61c-4eb4-91e7-2b1cf0805a7e,d0d8a43a-559e-4182-a02a-846a3647b4e6,pending
4b050a91-2767-4a19-8724-1042f46cdaa8,38918b18-7447-46ea-87cc-96f9d27640b7,08c9c762-ecb1-4fcd-a5af-95f9adf191d2,pending
6717dc08-1452-4289-9014-e3b30eb0eade,e3364897-d747-4227-b341-88fad162181d,126447b9-8fe1-4141-9a50-6b3c59194980,pending
5c27f0df-e119-4c36-bd7f-3023940fffc7,86fa5b20-0b55-47f6-a4ae-e1b107b87947,1e22a606-25fd-4dc4-b1bb-cd8aa0672b94,pending
4401a999-ed0d-4cba-ab6c-97927cd9fb33,65126d89-be49-4103-93e8-5e80ca540fc8,2a054f19-4d62-4867-acdb-e0c333f2d0a8,pending
1efc31a9-d007-4fcf-a27f-1248e295a84d,f8053bed-0c27-4ae0-b68b-96d3b384841c,d4f3ff91-74a1-4cc9-9fc8-b04d094a8630,pending
ff87d5e6-d177-438c-a742-222b013e6420,b6325767-b97d-4746-9bc6-00d033f74a7d,f0220449-30d9-41a9-8924-bdb52ee9ff4a,pending
cd983e24-b087-43d9-bd15-f51b129241ad,47bcd469-acc8-46ab-b2eb-0a97988b2080,36bf60f3-ed2b-4faf-bb8e-2bbba8228b15,pending
c9afc54e-67bd-40bd-84e3-856424f9c351,5ed87ff0-bf21-4648-9c14-d71844484123,a5a909c7-3577-438f-b56f-15b04a3591ee,pending
df6a5704-2c7a-4502-afa1-ac34a47ccf12,ed86aeed-ccb8-4453-a83a-f123406fb6c6,cc2d6232-1118-4d42-93d9-b3b54202ab04,pending
4a9b9c94-652f-4d77-bf86-af12b19848ca,91605bf6-4ec6-41ff-91a8-4754c0aca17c,f39cac06-35c9-4c46-8f92-b818ace8832d,pending
831eaadf-5525-43ef-bbda-527e3798fd23,4c67b83f-0616-4992-be7f-65ba8e4b3f54,5fda0733-2323-4f84-bde0-44909a1c394e,pending
47061e74-bf3b-44fd-a623-23bd41fe73da,05a63de8-7b79-4c22-9351-899cd7142322,7d3d6778-4268-454c-9b40-eb70ad977889,pending
544c6c86-af01-4245-b96e-70945753bff4,077807c8-9c45-492a-8ee8-4bb18e9934fb,914546c0-9f33-4a1d-8e31-3156256b9568,pending
bdc8df9a-26b4-489c-8a54-5d417d4720ee,9c9f46ca-8549-4dec-a8da-2b8f10a73361,21482900-091c-429e-a040-b8ae72ee220c,pending
458815b9-691d-47f5-ae96-caa972f59218,2c4a0802-cf56-4224-b807-feb91320638e,3a9b55a4-f57b-4116-84b3-7955aec0cbcf,pending
27744aee-e779-4623-bc99-455584b7a2aa,1a20e2b6-af86-4bab-bb9a-63bb19e895ad,84fb033d-217d-4dd4-b150-d7148aaab1e9,pending
30fcbbdb-6722-41c0-9251-8ea5caa3b4e3,37fbe830-f998-4d73-85b5-1055719cb916,59ddae0f-a4d5-4c1a-804a-b07fd720c145,pending
409a9ec5-2fa2-4fba-bd20-ebccccd637ac,a0a8f361-2205-4a7f-81d4-659a58b06a55,ebcafcb2-d397-427d-b2d8-7bf716e925ee,pending
00a22a77-b8df-4f17-b672-6202d74c426e,f46de220-60bf-4d7c-a989-a44610bc33ce,60dbab69-523d-4600-ad34-5d2fbb05bb21,pending
5a9954cc-9da9-4429-ac92-1e6eb63faa0a,3b4f7523-129c-446b-a4c6-689f488c4a5a,ce814995-2f18-4811-aabd-23591fe1551f,pending
475cc512-6ebb-44d2-ad76-ebbfb6d61964,b93eec09-ed90-42dc-bbf4-8af94b8ea1b5,1f6e7847-bea3-42f6-9b74-c8fa9ebb4975,pending
dad2a39f-6727-4ba0-b793-2672d0bddbc5,f6e1c359-28b6-4a52-b87d-14a01e8d1b3b,e782f929-407f-49fc-bcd4-acaca26e16b1,pending
23030083-6287-43bb-a744-b5ececf176ca,436acc84-c2b4-4ff9-9d2a-b6e780d1acfd,f21b9adf-9b1d-4f8a-89cd-99a2c6935b6e,pending
3dbc85ad-a673-429b-882d-7594d0cfdee2,9990b687-d06a-48cc-be41-509ca622d57d,9c557fca-a6fa-41ec-83ae-ffcd9d0e7ab9,pending
e4bbf529-7a6e-4ed8-acd8-4f4693590428,4d142118-0b36-487d-aa6b-2c5bb970d4fa,2230a018-793e-41fd-be36-57cc3bcfac5b,pending
4a4b90be-2c92-46c0-a053-11b5d94fcf78,94b84ed5-21b1-4127-8096-489de3edae34,86463cfc-acf5-49fd-ba06-64b0a6545e76,pending
f2fdec01-06d3-4e83-9935-b78e1bfbe31d,55c1feff-8404-4bcb-a4c4-e7a9c5021cce,0bc7fb7a-ebdd-4c39-9761-4828ff1ff853,pending
1f6b4594-f7f8-4758-9e23-9fbb9c23ba22,41bf7942-6406-46e4-b244-2c87dcec4990,ffd624c0-8932-4e02-86a3-b8586f10d82e,pending
b9303edf-83a2-42aa-b09a-e17a93a4fdc7,ab613d27-9b7d-4c46-a656-5f3652b6cde1,5c7eaf10-a6b6-4ec6-90a9-f3a895df335d,pending
b96dffaf-4b63-4258-a5d2-155416efcf6e,50b05d5e-dcc1-4758-a4a4-4dfa0e9e0ee8,a87343d1-d689-4ccd-817c-be932c4ebd4c,pending
0852d1ea-2dac-487e-bba7-07603adbd333,f661fc41-e595-4865-b134-4d4d23b477d2,9f538b5b-e31f-4380-8167-c5be0ee86aac,pending
ba5e140b-1d2b-44ac-943d-da616fab8ba0,7f0c80e4-a27b-423c-992e-7227461ef229,ecb37648-98b4-4e88-bc43-fad1f9e197ae,pending
86ddd74d-4e69-4465-85f1-4d912f035aa4,6f870fcb-de5d-4927-b059-8f6aa0d617a1,3182b43d-6902-4483-b811-5bbb19a9af90,pending
7b246bbd-91ce-4c89-aa7d-a629f1e71e71,e9c3f8d8-8101-40c1-9ca7-c1efe1c0c427,bf9cf99e-244a-4d9a-a035-13637a865319,pending
ed3646c6-6980-4d87-9fab-032f40230d57,2df6bf8c-d95d-4abe-ac61-c38b00d4b611,5581031d-fe70-47ed-a3e2-5ae562287146,pending
0fe17a74-1ae1-4715-b94f-3e87ca3472d2,08745c3e-4aaa-457b-b1c4-778ba2689fed,53f2b2e9-83bb-42ac-a92d-9d065755785a,pending
5a1e1ab5-5a58-4ddf-85d3-328cc220ebfb,2a0a3828-cd62-42c1-9221-7cb82f95a753,4a444ab8-75e0-4353-b8f3-d2a9d0ee6268,pending
ab1f9466-a20a-4efb-9e6e-fca265928b10,da512314-b0ee-4b94-bfd4-51f350e55a1a,26845353-652d-448d-a33e-1d7699767d08,pending
240e553f-0296-4239-8fbc-4aa55670b62b,6ad02c90-3f8c-401a-9091-089334d077e3,289eaefb-4e19-4c0e-bfe2-a7196e23a682,pending
7b4f1582-84a8-4255-904d-759f42340593,b5723c5e-4449-467a-8aec-b7551ef0fee5,d8ff7471-cdfc-4b9d-9f0f-5cc49d055e85,pending
e0276d50-a5c0-4d95-8c6a-9148c892084d,90e851bf-c5e2-47f4-ab77-4b1322be1539,5ab78c9b-72ba-481d-8c3d-09a46809d60a,pending
18d31823-6a66-422e-89c7-dfe8d05df947,557b3187-d589-4cd2-972e-77b5503bad46,ce5e0aa6-073e-4357-85ee-9b647ed47da9,pending
65fdfe35-46ed-49f1-afc2-ca14d1819da5,6fd11691-74a8-4b47-b9b6-e120d2492a0c,230440b5-561f-4b6a-a06a-8b035d2974cf,pending
b54100b9-a594-41d8-9e26-b6c1a139185c,8857d8e0-007b-412d-aab2-80384abdd6b4,62550eea-c443-4038-aff5-cda15d9cadcd,pending
1fa4b276-e439-4d23-a385-bec4c7b6d0a5,ee53d334-87dc-4ec8-9662-98b0bce8b7b9,3dd4d30a-da5a-4370-9732-baf899023201,pending
c1538036-06d5-4d53-a9e4-e3b61f358eb2,493fe9cd-0948-4055-8e85-8d7f6d556165,37f21ff9-c0c3-41ea-9f38-20b5c5e64837,pending
fce8fd8f-4c68-4e0a-92f3-7d35147abcd7,cf813c02-1915-4360-928d-0600d3d8d3a1,f8189523-be38-44d2-92b6-e926a080a677,pending
5edf6b13-0fd1-4d75-b47c-930f529c8d1e,944121ba-ff94-405c-9478-2d01060d31bf,31a8e512-6bfc-48ee-b829-6db9720c7707,pending
47dc98a9-d327-444a-9887-ff05499f8362,08a0a606-a941-4dda-998c-ec3c8df5479b,6266c013-822f-499e-8f8c-0d7ee199873d,pending
49421775-2b7f-4e8e-9951-d042bff8f744,f1bc4c33-6cf2-4680-bd59-378b31efb0ee,e4e96fef-3fef-420f-bf39-761e8dfdbfb6,pending
1cc9491a-2728-4904-9e53-b062d97df002,0f0bf0b1-0daf-43bd-91cb-674210fbc01c,05276428-b0a4-4a35-990d-c5e1dd388b6d,pending
dd2f163a-a0b9-4cb2-9590-e5eafda190aa,6c1f9599-50c2-4e66-93a6-66096f041eae,085e2472-0195-4e36-abbf-a8957efde44b,pending
dffdeedd-4251-44c3-a8f3-1c79b3bb1def,52ad47c9-589b-446b-b9f7-ec8490677dca,249d70b9-ff4d-4965-9441-9d2ed2962cad,pending
7d76db64-4740-4968-9af8-fe7e6d86489e,cbdb54c0-e0ef-497f-bff0-e3d2536c2e45,faf2cdc2-05d6-4a49-9f19-181a2dde0719,pending
132df958-441c-473f-b165-cdc00dedc60d,9970df96-3d29-4eef-adc7-c3e9b6614ff2,ba9bc917-636d-43b5-9114-dc157c2c0377,pending
61b86709-1e19-4795-a083-b5ffcfe283d1,75351c1d-811b-453d-b51c-d516cf3eaba9,c81c2629-3263-4f5b-b904-ca6a6afd26ae,pending
7febbf36-1ad4-4b28-a446-801133261ac4,0c422062-bb83-4c97-a700-ed4269795b74,f9a0e3e1-b873-4f81-b6e0-58796011b770,pending
88480b99-5f2e-4f5e-96c7-4134889ed3d8,ea98169b-dec5-4726-a1ec-4329072c943d,3f578cf8-cb7e-4722-92bf-441b1cd2953a,pending
80151a0e-4454-4b36-af2b-9783fb505d0f,622a38aa-907e-4600-907c-6403c6280e24,4f558b6a-d476-4b4b-9ad4-ab6c9fe3c7a3,pending
ac0c1d59-a755-4c18-82d0-56cc2db26c0c,e2523e77-01cc-40ea-8fcf-2021651babf2,a0129712-4ad5-4a6c-9713-338b6d78e408,pending
c38e67ed-e80c-4e3f-befb-17f52bd311cd,205ba7ea-f400-4636-bd78-6e3d2d865cd2,8374011b-53c0-468d-a6e1-bf31295ef191,pending
c4f89e73-ea55-4f27-9e82-c7f12d23785f,c42ac08b-7cef-4452-85ea-50cf3b2e9681,b8b8a223-f8f2-49f6-b49c-b2792fbe3b46,pending
72f51dd3-ac8b-4685-a24e-b7421ba53136,bd695e9c-8f34-4847-a338-219bf6bb2b2e,3d7838c9-90ae-40e5-b816-71825f8ba29a,pending
b3a5b8ff-805f-4b06-87f4-2c5f8dc6bbf5,4a2acbb9-a812-4a0a-8b7f-4980cc036860,da008ce3-2c37-48e3-a640-a3e63bfdc8f4,pending
24260097-bab5-4055-840f-2610dbeb51aa,1f6dce52-e3c7-4414-81f3-b7eccc4f0aa5,0302bccb-4c35-46c9-9d67-92474d85c316,pending
fe19dad3-1a36-412b-a45b-c10b95aac9db,63d885d8-a9e4-4993-98b1-e448e7a0ce03,b1c0ffe2-3f6e-4644-9dcb-243820105682,pending
9a83351b-4b92-4812-add5-8c09a2316a11,54b3dcd3-17d0-4c09-b1b0-cf281f7fd47e,322249ec-952c-47c3-8738-65da3a5df983,pending
e340767d-2802-4413-9c11-3c43d8252629,16c2f754-2943-497a-9b60-f97a0b3758ef,697da5ec-f58a-4869-b06f-a77b43f722c9,pending
bb3e865c-3cb0-4d82-9331-bcaec1c9b48b,0cfa570e-6da7-480e-8c6a-8e815d4edb35,d6139b42-8838-4291-871d-95f32aa27847,pending
41de093c-b7aa-4955-80a4-48a19225e534,4e363aec-60a5-4fad-9792-51da0c03a773,ca6b5c42-d76b-475a-92fb-80e57ba374bf,pending
9d97c919-f290-4e24-a2e6-579946c7ed72,8a29a497-fce5-481a-92cd-ad92a0fe4806,c1e8f129-a603-445b-ba66-2b785b678781,pending
9afad5d0-7d10-48e0-aa5e-ab5f2d2d2e29,c919b623-6f43-4f99-8ceb-c64d82c849eb,155784e7-3a64-4f77-a1ae-60f8e929b4db,pending
ecb3cef6-5cff-4136-82fe-b62310e791a8,27e99a35-349e-46cf-9ecb-e970f0d9fb58,e95a01a1-af49-48d5-a24b-5135fd8bf376,pending
07abc552-e76a-4614-879d-a7ff4e3fab6c,c17d838f-9d99-453c-9ce6-8ca021340f3d,f069d8c3-b6df-485c-af30-058c7932be42,pending
7d9ac186-2655-4cca-96c8-279e650a163f,1b80e4aa-06ec-45be-8914-b8526a5dafb3,e0f30e46-e85f-4e47-96f3-4c2e922d71dd,pending
63c73c08-6943-4feb-a19a-c0eed3a5d3d3,90424c95-ef98-4972-a375-c9948f00e0d3,40faee32-bc71-4301-be6c-51c12da8b0cb,pending
200eb3eb-37b1-4276-a506-0495c530c469,bd7cc661-3d44-4e59-9e27-cb99c8c557d2,6d2d9739-df76-4ece-b91c-2211e0702b78,pending
65ddba25-26cd-4a2a-ae6f-4529884adeb6,a07f53ef-692e-4775-a7de-5fad30e60194,2cd1a160-b934-4d02-bd27-192977dd6dae,pending
