id,user_id,company_id,status,Wages
e36cc42e-8d99-4427-a5cf-7b4677ae6dd1,9ca818fd-fb30-4ee2-b658-b223be1f4de9,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,4277
fe878ae0-aabc-4b69-9dff-21023e325741,db3db2ee-0511-42c2-8081-fe9318098e4d,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,1651
825a6078-e4cc-4fd8-8d5d-c3fef3640b68,1c021413-39af-4ad0-920c-45afefa022b0,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,6015
2ccba4d6-7b80-4df7-a8e6-fd3d8ba629b1,f900a242-f7ed-478a-b9be-27ebda7139b0,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,8664
8f679f5a-2a91-4e05-b7e1-604b1af870fb,46411f89-6bf7-44a5-be68-e0e7bdfbc2bb,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,9196
369674a7-c09a-4918-b359-60aa16af3eec,f90ead1c-80da-4d1f-85fd-efa5f33bf6f4,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,5341
98d4b136-d2e6-4a84-9fd0-76e29d6e5042,76fa1692-3fe3-41aa-b964-1bdd449e018c,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,8380
e3c30e78-7bee-4640-a129-ad4d725c782d,4e4433a9-a74c-4411-b9a7-4395269d130a,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,7353
ee84ef35-0173-4045-b516-5c9d82927e23,cc9e43d2-0bdc-4796-90d3-1d109d4a9d6c,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,7037
167e855a-c238-454a-95b4-649e4e59f3f1,1a10b879-7041-4a8f-bd71-b97dd656a2a8,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,7906
d7132ab8-bd0c-482c-9ee0-e50f97c40fd6,e8ff0e21-7be3-4873-a3e4-11a3bc34ce64,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,9089
33b98793-8ca8-44e9-a7c6-f158c2edfc43,67ccecbf-08a9-4651-a91b-b683f5fdf323,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,8092
80b74587-d630-446b-8424-392f6ea3367a,5d8a6e70-919a-4751-a485-6fc688810239,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,2179
28ce2dd9-d937-4b01-a3af-16cd23d2cba5,4b21b23c-5927-4e23-894d-1beef77f8131,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,2149
a6ff0f34-ef8f-4869-81dc-750f36708e69,0565c50b-0cab-4fb5-8bd3-1b0d757c18f0,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,3145
da7d1530-b5d8-4fba-9595-49f6177d30dd,d8022132-6bf8-45b6-96b4-2f8938554387,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,4306
cdcdd19e-f347-42cf-a429-69fa51f2b8e2,651d802e-1b36-4eab-b756-9f7c1a27c5f5,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,6720
b0c6a3fa-6a8e-45de-af0a-449b69edb931,eb8ede84-08e9-42ba-862d-41806b60f3a7,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,6705
105fb9d7-8543-48f0-b4d1-466fe5f2eb3a,7c04ad14-27e3-442a-8f40-b147163de7c5,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,3269
838c2dd5-d9db-4dc9-8a03-0e62098a4424,c4d755c3-f7fb-4209-b433-8175cbfd7cb0,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,2431
f02e8ecd-42cd-4571-93a3-fba3a78fa32f,0e5e98df-6c16-4d84-8ff3-b88f00b54d1f,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,3916
d25e892c-b839-4ae7-9e94-936f68eb3fed,d5a29b10-60d4-4e45-b0d3-dc6870925a6a,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,3778
d6b45ed0-073c-4654-91eb-7078c0f228a5,393660ae-bf85-4813-bbeb-c5723050bfce,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,2832
484d21a5-da21-4651-9810-6e63f4993f71,c89e6ac0-44ff-470f-81fc-a482dbb780a8,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,7078
867f187c-5ab9-4a49-bacf-37caf52f8668,e2f59864-0319-4496-9f19-23bc6cf4c416,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,6718
37b12f7d-018e-46e0-96b0-0ccd6dcf21b8,09e9334a-caa4-4f4b-94d7-7d3b60919744,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,5910
27c323c3-3ba2-4ef8-84b4-0ec9214c79e2,d4c83b67-62d7-4dbb-8f53-30c3f2799eef,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,1549
4c1a7caf-5804-4eb2-bf76-7cb425e41bc9,280c922b-674c-4ed5-aa07-69a13b696a55,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,2033
8a8f763a-a636-4bb3-ac53-9f6ae9672bfe,bdea3d40-85b5-4b88-aa77-403e875537ce,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,3227
aea8e823-db37-462a-ac83-ea2f28694207,580b1c6c-d791-4065-bd65-3cbfacd6ce37,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,5271
8c8942bd-474c-4a9a-844e-cfb0fd80473f,d7c48678-0d94-44b8-b46b-95732b360b52,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,7245
25307ace-a044-438a-a46e-362350c8a14d,d6f056c3-53e6-4f84-87ef-d160d2d4478d,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,4119
77b18db7-1bb1-4c32-9956-3e2baeaed836,99364ccc-b8c9-461c-8c88-aee0b245ebf0,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,1048
0d249896-ab5c-4f1c-8afa-ac3872ca7307,152a07c3-21cd-4164-9342-e3b84a38c97b,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,9430
334c7552-4b51-4d31-9c09-2811af8cf1b2,3519ca0b-8474-4aa7-ad75-d08b657d606f,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,2628
c74952aa-92be-4d52-aae3-bfd6b7127f96,d2b08f30-4bd4-4fda-b48a-1158f736f724,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,4613
995e77fa-7351-41ba-92fc-2f7ebc2bb751,e560337d-f2fb-43d4-94e6-761478a388db,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,1290
023157eb-aa29-46d0-b021-5810943200c8,17ee8e82-ad37-4101-a739-a8efcc20a39c,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,9858
9bfeab4b-bdc1-4f6a-8982-9c20c64fa6ba,432ae27a-6c83-4bf3-904a-eca38ce133cd,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,1158
3280ffc2-0151-47fe-af20-3c747420bc44,bc7bfe27-6dd6-4eda-9390-06eb0e0bc325,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,2444
d1aa5e91-5fe8-46c4-bb86-9ae4feb6b852,2c30b45e-1f53-4e77-9e66-ca8075fc66db,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,9914
d652a734-e364-4a1f-a134-3e1a110e3394,ae6ebf9d-b5ef-4155-bae5-13f87b4d3ed5,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,3228
5a810386-18c8-4ede-88db-1a550adcb6e9,bb08b0a3-bf23-4146-88ad-5b352aec39a2,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,1224
8caf2456-3995-45a1-a032-5ffc57e4fdcf,3e7ac317-1d16-481e-a6c3-1e62822d594e,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,6497
73a04d9c-2a8e-41b4-8e62-91627b43dba5,31df3170-6023-4fff-b171-cdb05134f01c,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,9837
f4f188dc-f7a5-4cfe-8a5e-e6e76d88d011,890762d1-59e2-430c-a50c-17f04979df49,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,2507
2c1baaa0-3daa-49a8-83a6-bc18bab9a1c3,674d7534-4c5b-4a2e-aca3-97c69e51e471,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,4504
78d61d65-74a8-4716-b684-d29854b0dae3,a92fa335-840e-422a-9562-25ba96404e2d,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,8606
d63399b4-8dfc-4450-b106-2b7bb5f6cb89,bc80baf8-7bd0-4953-9cf7-f3da5e1a0631,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,5845
02af7694-19b7-40ea-b4d6-34b3099d357b,a2374840-026b-4a6d-8e0d-600bed99e767,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,5297
a7daf9aa-676c-468e-be1f-674158eb3d46,0ecea24e-6fee-4da7-ada1-4eee8575ecac,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,6831
b9c1964e-a127-45e4-989d-a575ac9154cf,3cbf8c7f-0a17-40aa-a43f-4468dc893277,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,4077
6c74cd06-8bfc-4866-a59d-3419e360963d,7b51f6e0-824e-458b-87d5-4dedd0075933,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,1651
abb82266-cf0a-4395-9cf4-280ab5df9078,c2931ce2-f529-4d35-84c8-c6e350c01688,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,8910
731e5b9b-e93e-44ec-abc5-5b4253e9b859,bc69f361-278e-4686-82fa-8a39f648bd2c,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,1957
7117d45f-69b0-48e1-878d-cf68e0aa86cd,63092b04-e6ef-4774-91b6-fef710c71a61,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,8445
29346f6e-a2d8-4744-92a6-095ffbbd2de8,49e7677b-c1ff-4507-b54b-5bc614f699aa,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,6174
ac44a9b9-b376-4a97-bb5a-23f25f3d18fa,385dd917-7efe-45ba-b7a5-136740e6164a,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,3166
3e3dc1e8-ec94-4241-8f20-7f8cf445e873,3dc6f3fb-b6fa-47d5-b792-015281f206cb,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,3908
245445e0-4e22-4915-bcd2-55756b7bf151,a8b9e969-fa95-4bdf-9d85-9b3dbd3c60b2,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,9706
a51de75f-0dbc-4402-87a6-820a2b85f8dc,7a2a02bd-679f-43e5-8b9c-32cf23a97b74,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,5964
a54e5e81-7d20-4032-be2d-688c99099f8c,22d6df8b-64ac-4347-956c-e528e13015de,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,2382
6941c353-22cf-49c2-92c1-24dd1c96d8f6,ccb9306d-df03-4ac1-b549-cd193190ea8f,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,1426
4a06b524-0fd4-4c1e-927d-8131437e4ce8,e1d2442d-fef4-42f3-bc90-a1b7db13b80b,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,8890
8a67dd3f-77e1-40fd-a62d-de23a6eab1f4,385cdc0b-b2b4-442c-9820-b4847fa37ce4,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,5293
48a35095-f20c-464f-a55b-4d9b4ab6646a,545ea1c9-920c-4823-9699-4ad298f4a430,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,5913
d46cc2b4-19d3-4158-9484-e4368005cec9,56aef750-04d5-447d-87f8-2868b5e13b6b,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,5094
3ae2aa58-e6bd-4c25-bb4a-fda5371b9914,faebd737-46a1-4fa3-b96d-c72aa6dac143,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,5614
1cf9ba65-97d9-411e-b03f-62fefafbe669,bce7e6ef-e0a2-41e9-9ba8-87f4f43f65c8,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,9023
3765069e-6334-42ea-9c1d-8f4628f3608b,674cefe4-f89e-42d8-9970-4dd636ca8a8e,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,6562
76af38f1-4770-46c0-8570-25265ae0d9b1,665fb198-b99a-4c6c-b671-f765d8693802,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,9280
c72e7738-f959-4fc5-b73b-cc0ee6d10570,47a7f83c-071e-4fbd-8a60-b217f41d12ad,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,6502
3389aa45-817f-4a11-a5d9-08d6bc97f1d7,b144a168-2638-4ef2-950f-a7b38d2dc465,55fc171c-35f0-4ebb-9e81-641b07cd7d2e,completed,4121
fbd93eb3-a4aa-4663-8c4d-6b3fbd45e2cd,afbfacf2-4843-4dae-b773-4720b4e6fb45,f7b32d0f-d8bc-4423-a61d-9a0e987ab549,completed,1580
22c9efb2-22f0-4a41-ae6b-95ff1e8ebf72,df2e9f54-ab78-493d-a9e9-1b5ce0957be8,904af63e-8fd2-40bb-9e7a-d485328e4177,completed,6966
ff74f105-a20a-40bf-b3c3-2f7d3914931e,92a66f46-7315-4400-83fc-2d6493e302ea,8a5e4497-014a-4f49-a368-fab3ac733a40,completed,7055
