id,user_id,company_id,rating
9b8a1a35-433d-47ff-8667-155265fbea93,ae9407f9-25d3-41c9-987a-1a4a37b6b6f1,82c28cf3-8637-4b3b-b24f-40f22755341d,1
b695398c-082a-4641-bd07-004c90b4b4c2,07fbf809-ab56-4195-b9ec-a708259a2c3f,82c28cf3-8637-4b3b-b24f-40f22755341d,2
c0a6f16d-af45-4709-bf21-ca9049a4a122,7010d8c3-61e9-40de-ab22-c4ccaf01016d,82c28cf3-8637-4b3b-b24f-40f22755341d,1
b9ea14cf-b673-4467-a87c-ffba08793301,ecf1afa2-4714-4ed0-b56a-0daacba13070,82c28cf3-8637-4b3b-b24f-40f22755341d,2
68434a4f-db1f-4559-aafa-203f33e02d15,6a2f3fb2-92f8-437d-878a-98462760b639,82c28cf3-8637-4b3b-b24f-40f22755341d,4
c55797fb-355c-49cb-8251-d7a42c4bb64f,f59bc1a5-a76a-4d06-bab0-663fd0908bd6,82c28cf3-8637-4b3b-b24f-40f22755341d,2
9e68d791-2193-42f4-9ad5-77bdbc18c048,13a08248-245f-47a5-8907-f4d495c7beff,82c28cf3-8637-4b3b-b24f-40f22755341d,4
be66865e-2d5f-4c32-9ea8-a2469c228990,6a813c54-8946-4193-a526-e9507a0f4b12,82c28cf3-8637-4b3b-b24f-40f22755341d,3
b32e951f-aeaa-4a62-830e-58d3b9578210,3a536991-0774-4579-8cfe-ccc524182d7c,82c28cf3-8637-4b3b-b24f-40f22755341d,5
2b1b9a5e-3048-4900-a974-b0e0ec39bb6e,a6a797fc-8d8d-45d8-813d-77e62621bc5c,82c28cf3-8637-4b3b-b24f-40f22755341d,3
d3097766-3587-4a1d-8d5d-5fafdc09c771,da533dfe-3c1a-4378-9407-4ff3bdb99263,82c28cf3-8637-4b3b-b24f-40f22755341d,1
aac99206-3952-4582-b504-ad0dc8afe736,5e6e96a9-33d0-411d-94e5-ed94dc6f2ed0,82c28cf3-8637-4b3b-b24f-40f22755341d,5
7fc09aad-69f4-4c1f-b4e8-55664a0484b1,36d8d2d7-c466-404d-a5bc-d93bd881bc6d,82c28cf3-8637-4b3b-b24f-40f22755341d,5
1c63fdf3-0d50-419b-958f-39cdb4196c95,84a88f44-1afd-437c-9d2c-572614444bc9,82c28cf3-8637-4b3b-b24f-40f22755341d,4
dd89a0ff-02a7-4e77-9c81-0576e7200ae8,78cb422b-8924-43b0-834d-a5f282e2d35e,82c28cf3-8637-4b3b-b24f-40f22755341d,1
d5d0ffa5-f1d1-47bf-b262-3b0ecdebda45,9550926a-f5d5-4c97-8e05-3f26b22e3a25,82c28cf3-8637-4b3b-b24f-40f22755341d,2
f22816ed-cf28-4870-93fc-d6d36f129c71,215cc4aa-e20d-4fde-847b-ae1287a3d34e,82c28cf3-8637-4b3b-b24f-40f22755341d,5
3143a49e-f856-4aa5-ab08-2538354106fc,07e723ec-94eb-409a-ad28-dda5f5e8376d,82c28cf3-8637-4b3b-b24f-40f22755341d,1
e8543af9-5c2b-44f2-aa61-2f346d783630,a2d7c800-057a-4844-9cd2-1f72a40437f3,82c28cf3-8637-4b3b-b24f-40f22755341d,1
9a17cbcc-de55-4986-a8be-8602edd2ec80,f743bed4-f9ed-473f-b1ff-8a88cf9d7a8d,82c28cf3-8637-4b3b-b24f-40f22755341d,5
f8ba1058-8187-4102-bf56-8afa4096acb8,a525fec2-026d-48a0-8280-4f959c8ed762,82c28cf3-8637-4b3b-b24f-40f22755341d,5
8c1e9bd3-7f05-475d-8a68-0a6e5949962c,2bfe8630-c2e4-4a07-9c34-2494774d2a8b,82c28cf3-8637-4b3b-b24f-40f22755341d,1
b36329ad-7f6f-4c9a-9cfc-264bc2393ccc,7ef8e6df-bf75-4959-b7f0-d3c501b41758,82c28cf3-8637-4b3b-b24f-40f22755341d,3
754d1f79-27a2-4470-b229-04afcf24509c,8ad1a5a0-78a2-49f5-b8fb-3e0a6fa83fb1,82c28cf3-8637-4b3b-b24f-40f22755341d,4
41c2abcb-9eb7-4ab6-90e4-edb35b574b5b,7d94e259-1895-492d-b4eb-db4ec6832b65,82c28cf3-8637-4b3b-b24f-40f22755341d,1
590dd098-b19c-449c-b011-4cc208cd33a1,836a7dd4-6075-4724-9cb1-28d1bb72dbff,82c28cf3-8637-4b3b-b24f-40f22755341d,4
1393540c-4f8f-4920-bd0c-8a2618d4730a,516019da-3063-4ab6-ad50-e7a178ed7044,82c28cf3-8637-4b3b-b24f-40f22755341d,4
977f9961-ad49-4b8c-9a70-9baf92bb7a23,6cbadd37-2bf6-4615-8d79-793ea9c16289,82c28cf3-8637-4b3b-b24f-40f22755341d,5
6e336bac-7a9b-42e5-8ff4-9acc9ec49923,21fe8b1a-c737-468f-928c-38bb0e9cf4ec,82c28cf3-8637-4b3b-b24f-40f22755341d,4
fea6b06b-e658-4081-9511-0cb494355bc4,d690e592-9974-4070-9ee8-2464006c8d8f,82c28cf3-8637-4b3b-b24f-40f22755341d,1
58382331-e049-451c-8561-d3bbcceb912d,2a8e3f7f-b39a-417c-a524-ac4da3897dec,82c28cf3-8637-4b3b-b24f-40f22755341d,3
ae0c3d61-e39b-44b1-b393-4696085e9318,5d1c4387-f5df-4206-99c9-dec184444b6c,82c28cf3-8637-4b3b-b24f-40f22755341d,5
1fec47cb-1fe1-400d-9644-9b88ffb6bee9,d9f7c7db-9b6a-49fb-ba4a-60ffe414fb9f,82c28cf3-8637-4b3b-b24f-40f22755341d,5
6773f468-2c28-4c0f-8ed4-c1540bf01aa7,476df425-814a-44ff-8fd6-345dac2e6fc7,82c28cf3-8637-4b3b-b24f-40f22755341d,3
d6741053-1b13-4760-a756-fb118dbc9d70,30658fd4-448d-4f6a-94bb-664042d98270,82c28cf3-8637-4b3b-b24f-40f22755341d,1
e9b52bd2-b178-4608-9295-0da2b9b48e8a,a874e269-58f5-4747-afb0-83d1eb9979af,82c28cf3-8637-4b3b-b24f-40f22755341d,5
75096b54-5cdd-4edc-a7db-076a32a5c5de,7d2755eb-c419-4be1-a15d-9efb8899481e,82c28cf3-8637-4b3b-b24f-40f22755341d,2
1171b835-a7a6-4238-833d-d5bf50b79647,485e1553-dc82-4c26-82a1-dae76619fe79,82c28cf3-8637-4b3b-b24f-40f22755341d,5
9f79d57d-ce44-4c24-bc5a-201ddedb9250,8f061524-2809-4b64-9b57-d1aa5d5a29bd,82c28cf3-8637-4b3b-b24f-40f22755341d,3
d44945e9-7a4d-4ac1-91b0-17f47b8835ac,1bbcda53-1252-4feb-8491-ff6a7b99e25c,82c28cf3-8637-4b3b-b24f-40f22755341d,3
f791044d-468b-48f2-8e3f-e18569cba3ef,5136fc02-f35a-4b78-8de1-d0ca82ae1baa,82c28cf3-8637-4b3b-b24f-40f22755341d,4
92c76c38-a952-4128-9bae-92a1cefde84f,c56e9d74-4006-412d-8839-79aee975f42e,82c28cf3-8637-4b3b-b24f-40f22755341d,2
1e8c9511-0aa9-410b-bd21-e993e4ea6c09,cc1c8c7e-3fc1-4d2b-a9b4-cabbf3406e46,82c28cf3-8637-4b3b-b24f-40f22755341d,4
7b3a6e7c-9aca-47f1-8017-46e5b1f3d9f0,7123fa6f-7cdf-4ab9-90cd-4c0c0509f698,82c28cf3-8637-4b3b-b24f-40f22755341d,1
43fac8f3-24f2-46d4-a5b8-118b065fb970,b2e7eccc-fe01-4e27-abb7-49ec7aa8c244,82c28cf3-8637-4b3b-b24f-40f22755341d,1
e9eeee29-41e4-4948-b5b9-85753a915149,98e82280-e697-48a3-93a5-2efb666297e3,82c28cf3-8637-4b3b-b24f-40f22755341d,1
900288ec-714e-417f-a5a6-70f3758ebf02,24e02543-5bac-4f0d-b700-a3f59f019740,82c28cf3-8637-4b3b-b24f-40f22755341d,4
2b450a3b-5c2b-431b-b3c2-f42084da4822,773d0b72-19b5-43f1-9106-f4f1dd53f54d,82c28cf3-8637-4b3b-b24f-40f22755341d,2
188d8216-c494-434e-93f2-6f7cdc352742,1bbc7936-af83-49ba-bcf6-e0ab881f5ef0,82c28cf3-8637-4b3b-b24f-40f22755341d,5
12ccb7e5-f07e-462a-91c5-5bdda08107f8,60bb527d-c0b1-4317-b9a8-14b8cbd1fd8e,82c28cf3-8637-4b3b-b24f-40f22755341d,1
25fd6994-d452-43d6-88b3-23872b2b534e,c52adf4f-36ab-4803-beb1-f2707787a0dd,82c28cf3-8637-4b3b-b24f-40f22755341d,5
6c0f5fa7-20d3-482e-838a-080cc588e8b7,53385741-8aba-4f8d-af75-de361f3a2caa,82c28cf3-8637-4b3b-b24f-40f22755341d,2
00fad7ab-91c9-463c-8c7c-a1ff6d5bbd49,d8e65abe-4304-4b5d-95fa-ed23a3191c2e,82c28cf3-8637-4b3b-b24f-40f22755341d,2
ed7d7384-9ea8-4b40-895a-06d5d2f80ffc,6dcfe2fe-b37b-48c1-b275-9cf652e7ed5c,82c28cf3-8637-4b3b-b24f-40f22755341d,4
8e97614e-ad77-429b-b00e-8a1db0d56d1b,2e269737-e9b9-40d9-a721-849cba9fb312,82c28cf3-8637-4b3b-b24f-40f22755341d,3
89376fd5-cba4-4aee-a475-11d288b84880,a0770114-e364-4984-ac38-60529ae7ac35,82c28cf3-8637-4b3b-b24f-40f22755341d,1
4fcd3e1d-807f-43a3-811f-8df3b3eab702,f5414cd6-5b4f-4321-b700-1c05793d96af,82c28cf3-8637-4b3b-b24f-40f22755341d,4
c0fc4e59-be25-4ad5-afaf-268c6ad3aac9,996a2991-6bdc-495f-a58e-fe57c085aa2d,82c28cf3-8637-4b3b-b24f-40f22755341d,4
569f6c3a-2d87-455d-bd4b-27a465acb292,8f7f7f0c-b7fe-456e-b113-b9d88acb4416,82c28cf3-8637-4b3b-b24f-40f22755341d,4
4c9f4d08-ea85-4bdb-8b6f-eaf6f6b5a27c,1b76c0d0-da9a-4956-aa7a-4bf35e5c5085,82c28cf3-8637-4b3b-b24f-40f22755341d,4
6e788fd0-547e-4887-ace7-cb7686dbeca8,a2953efb-d4c2-4f92-86ef-386aa83943ff,82c28cf3-8637-4b3b-b24f-40f22755341d,2
1212fb54-a989-4022-bda0-3108ed0e8154,68310879-21f1-405b-a2dd-55788b237397,82c28cf3-8637-4b3b-b24f-40f22755341d,4
081a490e-b591-41b3-bc99-b65ba92f8e76,99f252be-1fb2-407e-98cf-e496d64b4e55,82c28cf3-8637-4b3b-b24f-40f22755341d,1
4ffbc688-a99b-49bf-8904-858912369399,cea3e8e3-924e-458b-beac-c97a8587ff45,82c28cf3-8637-4b3b-b24f-40f22755341d,4
33561817-d731-434d-9ffc-de710d901970,5855306f-a715-41f4-ae81-71c97bb3f768,82c28cf3-8637-4b3b-b24f-40f22755341d,1
9b1bc47e-dc98-4893-9b33-cf2892aad6b8,dca9878c-6440-4003-b513-95370bb39539,82c28cf3-8637-4b3b-b24f-40f22755341d,1
7b2913c4-e3a1-49c2-af39-2387b615a68d,98ff05ef-38eb-41cf-a399-3642eded12b9,82c28cf3-8637-4b3b-b24f-40f22755341d,1
ac0abcad-8871-4da9-82ca-626512db46a8,10384be4-2298-4fc7-a37e-e17297c4525d,82c28cf3-8637-4b3b-b24f-40f22755341d,4
bf447226-38bc-4808-b37c-0002bfd60079,19531c8b-8d8f-48fe-b778-516ff4cafa09,82c28cf3-8637-4b3b-b24f-40f22755341d,4
f03a7f3c-91cd-4019-92e6-fa4e0b14d784,17a3fdba-2e5b-4bed-af7c-7f852002cef9,82c28cf3-8637-4b3b-b24f-40f22755341d,3
039c48f0-02b7-4440-98a5-5c2d95a0b59b,508dc315-913c-4ccd-9b00-0a00cd27e744,82c28cf3-8637-4b3b-b24f-40f22755341d,4
bf5063c1-6097-4b40-99c8-8f8e01f327f9,1ca98440-eb23-4eb2-9512-c17ff8f7110a,82c28cf3-8637-4b3b-b24f-40f22755341d,2
e5d64423-c5ea-446f-80c0-ae4dbf4ad940,77e6c147-ff11-4771-9063-93bb4f46777a,82c28cf3-8637-4b3b-b24f-40f22755341d,2
43679ab7-b8c6-4223-8408-6a471f24918c,cb7f7832-e829-40ec-af2b-02f4bd1db267,82c28cf3-8637-4b3b-b24f-40f22755341d,5
290ca1c1-3d90-4611-b65c-3e9e7035467a,aa9e413a-45c2-4427-85c0-6d52a66a3227,82c28cf3-8637-4b3b-b24f-40f22755341d,5
2fd5a766-01fc-49b5-8757-6c17d0be52b5,8b954caf-a56b-4857-9a25-abba35317b1b,82c28cf3-8637-4b3b-b24f-40f22755341d,3
e299811f-b3dc-47d2-8357-bf6b838efdd6,ec24b678-6cb4-43f1-9287-9de6c46333e5,82c28cf3-8637-4b3b-b24f-40f22755341d,1
9f3fcde1-62aa-426a-971e-fcc97b3b3963,e0e399ac-a4fe-451e-9cf6-2f02438df2f5,82c28cf3-8637-4b3b-b24f-40f22755341d,4
79ad4ba9-353d-4434-ae86-ff0682f2d4d1,34d343bc-2e00-401c-a334-8d3084cdc21e,82c28cf3-8637-4b3b-b24f-40f22755341d,2
268f818a-517c-497d-915c-2ed0df612202,f772f178-1d8c-4edb-997e-83e95178cc6d,82c28cf3-8637-4b3b-b24f-40f22755341d,3
0059ac50-f2ca-4769-b010-535d6f525436,53d91663-2397-432e-b35b-ff4ad045ab25,82c28cf3-8637-4b3b-b24f-40f22755341d,3
1102e368-9b24-488f-8ae8-c22acd547a28,fc09e900-693f-483c-8080-0d4b7747ec9d,82c28cf3-8637-4b3b-b24f-40f22755341d,1
a5e59504-f512-426f-8e26-123d7b47dc49,96def91d-c466-4b67-912b-af95d91f2732,82c28cf3-8637-4b3b-b24f-40f22755341d,3
1f5bd25c-cfd9-4349-af31-db133ee1c2d0,9132d28b-cb67-47a0-ae13-365073b6dc04,82c28cf3-8637-4b3b-b24f-40f22755341d,5
64741908-7b24-4c17-95a2-dfc9e80a37f5,3406b825-c6e0-4684-8684-85c0fba07e4f,82c28cf3-8637-4b3b-b24f-40f22755341d,4
10b48016-defa-4c9a-bc5a-eea075de4a01,a83daf2b-4a60-47b9-8ae8-35471d12851b,82c28cf3-8637-4b3b-b24f-40f22755341d,1
f4593f33-3a32-4f6a-8f02-0c6a456509d0,f294420d-f665-4d3f-9eff-29d5f831b990,82c28cf3-8637-4b3b-b24f-40f22755341d,3
a82c5120-f90c-420c-9aae-1215a7a1ffe9,864e2e55-4cbb-4f79-a769-0658fecdf8a9,82c28cf3-8637-4b3b-b24f-40f22755341d,5
17e4fb04-6064-4f43-8d2e-c717e830988a,f099f98d-c957-4d6c-ad1a-f7a9c0d00818,82c28cf3-8637-4b3b-b24f-40f22755341d,4
719f1441-4887-48ba-a274-99dab9c86a0e,920e2a73-4399-4067-a7f7-fb5df527fb6b,82c28cf3-8637-4b3b-b24f-40f22755341d,2
e05543ee-8f85-4dd1-91d1-8a1cb31cf273,03c6ef1b-aa36-4f15-9bbe-ca58bb4de8b1,82c28cf3-8637-4b3b-b24f-40f22755341d,2
c4fda52d-72b6-4290-97bb-31eed31191c4,35447407-bd14-4cec-9c95-42b698da8dfe,82c28cf3-8637-4b3b-b24f-40f22755341d,5
bbecd40d-9434-40c3-a582-366de2bdb3c7,aff2af15-1ff1-4a27-87ca-b511ebda78e3,82c28cf3-8637-4b3b-b24f-40f22755341d,2
7fa46650-aacb-4332-92f4-452a3509c3c1,9162afde-84c4-4886-a7ad-1ad5aa6742a7,82c28cf3-8637-4b3b-b24f-40f22755341d,5
3e6c5bb0-1eb8-4b9c-8cf9-fcfdbfb53523,bfcfff34-887d-4b72-a5b3-3578c345d934,82c28cf3-8637-4b3b-b24f-40f22755341d,1
3b50b005-7df0-4707-81c4-9bbc50ef478b,faf63cb9-73ec-4e28-b0c7-6319fc75414c,82c28cf3-8637-4b3b-b24f-40f22755341d,5
8af5ce2f-6d07-45a5-9dc0-30c4d012c904,0b2abe06-f58b-4091-a980-3881006524ec,82c28cf3-8637-4b3b-b24f-40f22755341d,2
f7c9cb84-40f9-448d-bba5-7750678f87f7,58385440-2746-4ea6-a5f8-8c244d86375c,82c28cf3-8637-4b3b-b24f-40f22755341d,3
1a03dab4-c5d3-4868-bce5-28d39a235a07,b707a56d-e1ec-4c57-8f68-8e5a16b3cf4e,82c28cf3-8637-4b3b-b24f-40f22755341d,3
cf868eef-ccc2-457b-b5c7-1b2da0d159c5,00b075f0-3439-4982-8f9d-ccc2df69f85a,82c28cf3-8637-4b3b-b24f-40f22755341d,4
6b9127d7-131d-43c7-a044-535b4b5334d3,c6d221eb-f662-4091-9d80-27183e99d6dc,82c28cf3-8637-4b3b-b24f-40f22755341d,5
58e1c6c5-c4a2-4cd4-aa1b-c276309e4c87,19ddd751-7924-4c1e-a71e-43ce0dac6435,82c28cf3-8637-4b3b-b24f-40f22755341d,2
face64c6-73c2-4cb4-b3a4-45d3176496ce,b094a962-418a-4975-ab90-ed2ff9a13dac,82c28cf3-8637-4b3b-b24f-40f22755341d,5
40045db0-aff0-4656-8d4e-5c0af121a871,359090c1-7a5d-486c-8f82-609850ed8a86,82c28cf3-8637-4b3b-b24f-40f22755341d,3
ca38bd5b-0a7b-4529-8052-823bd12a67c9,fd42ef0e-855a-4fb3-8633-5748d43e3d21,82c28cf3-8637-4b3b-b24f-40f22755341d,4
4a9b5e66-a3fc-4c6d-83dc-f433261b45c6,01f2f0e2-b599-4669-993e-0da3abdce7b4,82c28cf3-8637-4b3b-b24f-40f22755341d,5
3a2e2da3-e994-4a1f-86dc-b27c95646a61,6d1ef607-124d-4202-af9f-50e0e0f1bf73,82c28cf3-8637-4b3b-b24f-40f22755341d,3
ac72b5c5-58ff-42e4-b691-0125b555ca4d,e911cd4e-ec47-4368-81e1-181f26f1a6e5,82c28cf3-8637-4b3b-b24f-40f22755341d,3
4d8bdd59-3a35-4e66-ad39-4d2b4d61fc25,db59bb08-5c3b-4e13-9289-274bcef38253,82c28cf3-8637-4b3b-b24f-40f22755341d,5
82bcead4-b21a-41dd-8ea4-5849979b8cad,b887205b-e48e-4f26-b622-b27858d09c2f,82c28cf3-8637-4b3b-b24f-40f22755341d,3
1f795206-a233-490c-9819-5dc93fc1f437,fbf7ceec-a0ed-4473-bc3d-80c61bf4bb66,82c28cf3-8637-4b3b-b24f-40f22755341d,2
04bd6267-5d33-4c39-925c-bc1bf3bd4b7a,f0e1d220-5a10-479e-b63a-55dff7a5b86d,82c28cf3-8637-4b3b-b24f-40f22755341d,2
63f3e6b7-dcf2-489e-8125-3ebf5837e626,5a04a709-eb79-48b2-b1f5-104d16566b2e,82c28cf3-8637-4b3b-b24f-40f22755341d,5
327dbc55-0af2-40bb-a9d6-58dfb90a59e9,f4a619dc-a27d-440e-9139-c1bf45d2b499,82c28cf3-8637-4b3b-b24f-40f22755341d,4
183748fa-34a6-4349-90d4-f55df3d628e1,afcb8300-ed2c-4fff-8a16-ea69cee2dc1b,82c28cf3-8637-4b3b-b24f-40f22755341d,2
48db99ad-7910-477e-a114-fe0721a5822e,b5b0d5ee-3da9-4fe3-b3a3-93fd0e43636b,82c28cf3-8637-4b3b-b24f-40f22755341d,4
9fbe3763-21f0-49da-af94-87facb02f0f5,62eb56b2-6aee-4092-b66b-97f3a7900f05,82c28cf3-8637-4b3b-b24f-40f22755341d,5
43ae16c8-8d78-4111-b0a3-8f00395d54fa,03a3eb79-2416-426a-80ec-0b05d035e40e,82c28cf3-8637-4b3b-b24f-40f22755341d,2
6bd0466d-4b63-4dc2-a2db-23e4134071e1,43cdc159-a74c-402b-850d-3e52a27fcd33,82c28cf3-8637-4b3b-b24f-40f22755341d,4
e437304b-c5f2-4901-a972-9f7dfcc9a5be,62ad561a-d3f6-4622-806a-3388c9a0bfb5,82c28cf3-8637-4b3b-b24f-40f22755341d,5
d9a30f36-b917-4026-98a0-4bf8cff65710,279fb366-9924-4ce0-8fdf-ecd4741b0dfd,82c28cf3-8637-4b3b-b24f-40f22755341d,2
6d4b85b6-7163-4213-90bb-a8d35b9d2efb,84b4ebae-9ea5-4976-87ad-70a47afdedc2,82c28cf3-8637-4b3b-b24f-40f22755341d,1
a4e24071-bd1e-4580-a35b-e360d8688544,ba8624da-252f-4de8-9953-3131fc3f25f0,82c28cf3-8637-4b3b-b24f-40f22755341d,2
c75596dc-9fc9-4e7a-b65f-2bb51ad7f8cb,0f21ff6a-6c5d-424a-8096-1da65ddc8503,82c28cf3-8637-4b3b-b24f-40f22755341d,5
6449591d-1540-4e05-b59d-75664745c4f2,0fd1ba0d-93a1-432e-a85a-b9f820db4264,82c28cf3-8637-4b3b-b24f-40f22755341d,4
5edbc8ac-8e60-4176-84b0-a7017a5fd513,9b601403-6067-4237-a454-82a35ba02c61,82c28cf3-8637-4b3b-b24f-40f22755341d,4
b7300e6a-f38c-4c06-8117-ca24858b0317,97569d9d-1050-4cb8-bee0-59f0edbe64b9,82c28cf3-8637-4b3b-b24f-40f22755341d,3
005294b0-b9eb-4d77-9896-5d8f89a3c973,60e134a5-d4f6-4b8e-bbba-78a1da5277a7,82c28cf3-8637-4b3b-b24f-40f22755341d,1
dd25cfd3-abc0-4382-8838-65fd7697ca4f,a401d7e6-24d2-48dd-96ae-e5a74202fae7,82c28cf3-8637-4b3b-b24f-40f22755341d,3
b3e0f3f1-a94e-4c61-a189-6ceff9b1433b,5d443790-8a92-4f61-94d4-367ebf0fb9fb,82c28cf3-8637-4b3b-b24f-40f22755341d,1
f8c5c20e-863a-475e-aa06-0bd2a2bd6701,323ce5c7-eee1-4b48-92fb-96f8dd42b489,82c28cf3-8637-4b3b-b24f-40f22755341d,4
b3b8d856-e81e-4d3c-b9fb-252b491926b6,4cd9e0b4-0b08-4cb7-b1c6-6ca5b62df6ef,82c28cf3-8637-4b3b-b24f-40f22755341d,1
40d49e60-50e6-437d-bfa8-ef0859f36115,1322602b-16fd-46f1-8f21-94afdf54be47,82c28cf3-8637-4b3b-b24f-40f22755341d,3
10d75e31-655f-4f04-bf71-b7157759e942,d0e56da4-0d03-4bd6-baa1-3e87f7860ebf,82c28cf3-8637-4b3b-b24f-40f22755341d,2
ef543477-a911-4327-8367-525d09a4a8ca,40ddc9a6-4817-44b6-a8ce-ed2c448031cc,82c28cf3-8637-4b3b-b24f-40f22755341d,1
75bc3b08-dbc4-4d85-ac3f-bd2f8581adfc,fa6c89a8-8bfb-4711-8d90-f4cd28ff3b25,82c28cf3-8637-4b3b-b24f-40f22755341d,4
8a73864a-8ec3-403d-999a-6aba40889a9e,5d61c9a6-1155-472b-839e-d2e1bcc3a6be,82c28cf3-8637-4b3b-b24f-40f22755341d,3
55c77f2c-46f5-43bd-a35e-80795031e159,5f92eea8-fd94-4993-94a4-ab0e197e1dbe,82c28cf3-8637-4b3b-b24f-40f22755341d,4
a6119e02-178d-42f7-ae0b-585d2280ebb2,ebf0e77f-0cf0-478e-9b0f-f6c621ebdda1,82c28cf3-8637-4b3b-b24f-40f22755341d,2
0fdf90e8-b52a-42ec-b084-dd979871d1e8,d3aad896-c5e3-43fa-9ec0-b61bb1341052,82c28cf3-8637-4b3b-b24f-40f22755341d,3
5d6cca6a-56a7-4387-b08d-8bd2a8c2f909,bbda0dd3-b8ba-4fd6-a840-01cfd4d62300,82c28cf3-8637-4b3b-b24f-40f22755341d,4
59059dfa-c6fa-4596-8a17-0c5b307a6559,c3efe87d-b899-42f4-8eb2-5f76a536e95c,82c28cf3-8637-4b3b-b24f-40f22755341d,5
c6eafcac-098f-4e38-a174-82dd53abc70a,cc5b498b-0a36-41db-a1aa-6538f510497b,82c28cf3-8637-4b3b-b24f-40f22755341d,5
32cd15f5-7d99-4f79-a27a-bc4d30ee798d,e26f79a7-5c07-4bb6-a81f-ee10181d7b85,82c28cf3-8637-4b3b-b24f-40f22755341d,4
